year,month,route,avg_ridership,city
2020,10,136,287.09090909090907,Chicago
2020,10,143,235.11111111111111,Chicago
2020,10,146,4265.461538461538,Chicago
2020,10,147,4772.846153846154,Chicago
2020,10,148,516.3333333333334,Chicago
2020,10,15,2984.090909090909,Chicago
2020,10,151,5094.5,Chicago
2020,10,171,189.4,Chicago
2020,10,172,239.0,Chicago
2020,10,18,1237.4,Chicago
2020,10,192,158.0,Chicago
2020,10,2,593.6666666666666,Chicago
2020,10,20,5931.25,Chicago
2020,10,201,661.6296296296297,Chicago
2020,10,206,72.04545454545455,Chicago
2020,10,21,3826.5806451612902,Chicago
2020,10,22,6592.548387096775,Chicago
2020,10,24,778.9545454545455,Chicago
2020,10,26,1652.909090909091,Chicago
2020,10,28,2146.7419354838707,Chicago
2020,10,29,3448.2258064516127,Chicago
2020,10,3,6128.0,Chicago
2020,10,30,1158.967741935484,Chicago
2020,10,31,185.4090909090909,Chicago
2020,10,34,1924.6,Chicago
2020,10,35,1556.375,Chicago
2020,10,36,5315.454545454545,Chicago
2020,10,37,158.3,Chicago
2020,10,39,750.375,Chicago
2020,10,4,8085.733333333334,Chicago
2020,10,43,536.7142857142857,Chicago
2020,10,44,1094.5555555555557,Chicago
2020,10,47,4386.1612903225805,Chicago
2020,10,48,274.1818181818182,Chicago
2020,10,49,7030.0,Chicago
2020,10,49B,2231.2903225806454,Chicago
2020,10,5,201.09677419354838,Chicago
2020,10,50,3017.7096774193546,Chicago
2020,10,51,497.2258064516129,Chicago
2020,10,52,3436.4193548387098,Chicago
2020,10,52A,1540.0,Chicago
2020,10,53,7794.645161290323,Chicago
2020,10,53A,2470.3870967741937,Chicago
2020,10,54,4656.032258064516,Chicago
2020,10,54A,292.45454545454544,Chicago
2020,10,54B,1434.0967741935483,Chicago
2020,10,55,3614.1612903225805,Chicago
2020,10,55A,67.9090909090909,Chicago
2020,10,55N,175.44444444444446,Chicago
2020,10,56,2999.7419354838707,Chicago
2020,10,57,861.5806451612904,Chicago
2020,10,59,1278.962962962963,Chicago
2020,10,6,3443.483870967742,Chicago
2020,10,60,3294.1935483870966,Chicago
2020,10,62,3410.3870967741937,Chicago
2020,10,62H,415.85185185185185,Chicago
2020,10,63,6174.935483870968,Chicago
2020,10,63W,598.1290322580645,Chicago
2020,10,65,2143.032258064516,Chicago
2020,10,66,6965.709677419355,Chicago
2020,10,67,4009.0,Chicago
2020,10,68,376.83870967741933,Chicago
2020,10,7,1455.0,Chicago
2020,10,70,3032.3225806451615,Chicago
2020,10,71,3886.8709677419356,Chicago
2020,10,72,5366.451612903225,Chicago
2020,10,73,1562.483870967742,Chicago
2020,10,74,4276.419354838709,Chicago
2020,10,75,2908.935483870968,Chicago
2020,10,76,4150.322580645161,Chicago
2020,10,77,6771.096774193548,Chicago
2020,10,78,2202.2580645161293,Chicago
2020,10,79,10539.354838709678,Chicago
2020,10,8,6277.064516129032,Chicago
2020,10,80,4076.0,Chicago
2020,10,81,5085.4838709677415,Chicago
2020,10,81W,617.0967741935484,Chicago
2020,10,82,6191.580645161291,Chicago
2020,10,84,1216.8387096774193,Chicago
2020,10,85,4169.774193548387,Chicago
2020,10,85A,311.18518518518516,Chicago
2020,10,86,653.7272727272727,Chicago
2020,10,87,4254.129032258064,Chicago
2020,10,88,409.06451612903226,Chicago
2020,10,8A,1274.8709677419354,Chicago
2020,10,9,8874.677419354839,Chicago
2020,10,90,1957.7096774193549,Chicago
2020,10,91,2768.6129032258063,Chicago
2020,10,92,2534.8064516129034,Chicago
2020,10,93,1444.6296296296296,Chicago
2020,10,94,4222.419354838709,Chicago
2020,10,95,2471.2580645161293,Chicago
2020,10,96,329.3181818181818,Chicago
2020,10,97,1200.8387096774193,Chicago
2020,10,J14,3486.1612903225805,Chicago
2020,10,X49,2085.181818181818,Chicago
2020,10,X9,2871.2272727272725,Chicago
2020,10,X98,14.105263157894736,Chicago
2020,11,2,461.77777777777777,Chicago
2020,11,4,7259.714285714285,Chicago
2020,11,15,2868.125,Chicago
2020,11,18,1158.3076923076924,Chicago
2020,11,20,5241.142857142857,Chicago
2020,11,34,1731.8095238095239,Chicago
2020,11,35,1369.6875,Chicago
2020,11,36,4688.1578947368425,Chicago
2020,11,37,139.45454545454547,Chicago
2020,11,39,586.3181818181819,Chicago
2020,11,43,548.4117647058823,Chicago
2020,11,44,1035.1875,Chicago
2020,11,143,208.0,Chicago
2020,11,146,3393.1666666666665,Chicago
2020,11,147,3857.4117647058824,Chicago
2020,11,148,457.3076923076923,Chicago
2020,11,151,4351.047619047619,Chicago
2020,11,152,2070.1666666666665,Chicago
2020,11,155,2473.0666666666666,Chicago
2020,11,156,630.9,Chicago
2020,11,157,1021.65,Chicago
2020,11,165,63.5,Chicago
2020,11,169,105.19047619047619,Chicago
2020,11,171,135.05555555555554,Chicago
2020,11,172,239.125,Chicago
2020,11,192,147.25,Chicago
2020,11,1,190.45,Chicago
2020,11,100,245.0,Chicago
2020,11,1001,117.16666666666667,Chicago
2020,11,103,709.2333333333333,Chicago
2020,11,106,330.1333333333333,Chicago
2020,11,108,362.05,Chicago
2020,11,11,512.1,Chicago
2020,11,111,1095.5,Chicago
2020,11,111A,167.36666666666667,Chicago
2020,11,112,527.0,Chicago
2020,11,115,963.8666666666667,Chicago
2020,11,119,1657.2,Chicago
2020,11,12,4315.2,Chicago
2020,11,120,39.2,Chicago
2020,11,121,58.85,Chicago
2020,11,124,113.6,Chicago
2020,11,125,101.5,Chicago
2020,11,126,1358.5333333333333,Chicago
2020,11,134,123.5,Chicago
2020,11,135,199.8,Chicago
2020,11,136,237.0,Chicago
2020,11,143,199.0,Chicago
2020,11,146,3423.5,Chicago
2020,11,147,3846.076923076923,Chicago
2020,11,148,407.0,Chicago
2020,11,15,2545.5714285714284,Chicago
2020,11,151,4235.333333333333,Chicago
2020,11,171,231.83333333333334,Chicago
2020,11,172,169.0,Chicago
2020,11,18,1526.75,Chicago
2020,11,192,143.5,Chicago
2020,11,2,512.5,Chicago
2020,11,20,5289.0,Chicago
2020,11,201,568.4583333333334,Chicago
2020,11,206,75.95,Chicago
2020,11,21,3267.3,Chicago
2020,11,22,5401.5,Chicago
2020,11,24,690.65,Chicago
2020,11,26,1489.95,Chicago
2020,11,28,1835.5666666666666,Chicago
2020,11,29,3036.9666666666667,Chicago
2020,11,3,5286.233333333334,Chicago
2020,11,30,960.0666666666667,Chicago
2020,11,31,174.4,Chicago
2020,11,34,1943.2222222222222,Chicago
2020,11,35,1275.4285714285713,Chicago
2020,11,36,4574.454545454545,Chicago
2020,11,37,141.0,Chicago
2020,11,39,535.375,Chicago
2020,11,4,6603.222222222223,Chicago
2020,11,43,518.7692307692307,Chicago
2020,11,44,921.7142857142857,Chicago
2020,11,47,3878.4,Chicago
2020,11,48,239.7,Chicago
2020,11,49,6176.7,Chicago
2020,11,49B,1917.5666666666666,Chicago
2020,11,5,167.26666666666668,Chicago
2020,11,50,2509.0333333333333,Chicago
2020,11,51,457.2,Chicago
2020,11,52,3124.3333333333335,Chicago
2020,11,52A,1327.1333333333334,Chicago
2020,11,53,7014.9,Chicago
2020,11,53A,2077.1,Chicago
2020,11,54,4071.4,Chicago
2020,11,54A,268.05,Chicago
2020,11,54B,1230.9,Chicago
2020,11,55,3063.0,Chicago
2020,11,55A,59.0,Chicago
2020,11,55N,144.625,Chicago
2020,11,56,2572.1,Chicago
2020,11,57,740.5333333333333,Chicago
2020,11,59,1195.25,Chicago
2020,11,6,3045.6,Chicago
2020,11,60,2743.0333333333333,Chicago
2020,11,62,2845.4666666666667,Chicago
2020,11,62H,364.1666666666667,Chicago
2020,11,63,5728.233333333334,Chicago
2020,11,63W,527.5666666666667,Chicago
2020,11,65,1786.5666666666666,Chicago
2020,11,66,5922.766666666666,Chicago
2020,11,67,3600.4666666666667,Chicago
2020,11,68,352.06666666666666,Chicago
2020,11,7,1293.4,Chicago
2020,11,70,2646.1,Chicago
2020,11,71,3527.2,Chicago
2020,11,72,4695.066666666667,Chicago
2020,11,73,1311.8666666666666,Chicago
2020,11,74,3663.766666666667,Chicago
2020,11,75,2651.0333333333333,Chicago
2020,11,76,3566.9333333333334,Chicago
2020,11,77,5818.633333333333,Chicago
2020,11,78,1927.4666666666667,Chicago
2020,11,79,9469.9,Chicago
2020,11,8,5238.266666666666,Chicago
2020,11,80,3561.2,Chicago
2020,11,81,4552.833333333333,Chicago
2020,11,81W,540.7,Chicago
2020,11,82,5498.166666666667,Chicago
2020,11,84,1065.6,Chicago
2020,11,85,3761.6,Chicago
2020,11,85A,281.0416666666667,Chicago
2020,11,86,577.4,Chicago
2020,11,87,3953.233333333333,Chicago
2020,11,88,361.53333333333336,Chicago
2020,11,8A,1169.4333333333334,Chicago
2020,11,9,7770.1,Chicago
2020,11,90,1730.5666666666666,Chicago
2020,11,91,2624.766666666667,Chicago
2020,11,92,2244.766666666667,Chicago
2020,11,93,1314.7083333333333,Chicago
2020,11,94,3690.4,Chicago
2020,11,95,2298.133333333333,Chicago
2020,11,96,313.15,Chicago
2020,11,97,1097.9666666666667,Chicago
2020,11,J14,3131.5,Chicago
2020,11,X49,1883.2,Chicago
2020,11,X9,2659.1,Chicago
2020,11,X98,17.5,Chicago
2020,12,2,426.55,Chicago
2020,12,4,6603.578947368421,Chicago
2020,12,15,2658.095238095238,Chicago
2020,12,18,1100.2692307692307,Chicago
2020,12,20,4744.541666666667,Chicago
2020,12,34,1696.0,Chicago
2020,12,35,1357.5714285714287,Chicago
2020,12,36,4377.1875,Chicago
2020,12,37,129.85714285714286,Chicago
2020,12,39,532.0434782608696,Chicago
2020,12,43,494.6363636363636,Chicago
2020,12,44,917.7777777777778,Chicago
2020,12,143,159.3,Chicago
2020,12,146,3367.8636363636365,Chicago
2020,12,147,3562.235294117647,Chicago
2020,12,148,423.6666666666667,Chicago
2020,12,151,4522.882352941177,Chicago
2020,12,152,2015.9032258064517,Chicago
2020,12,155,2374.1290322580644,Chicago
2020,12,156,583.8181818181819,Chicago
2020,12,157,931.4545454545455,Chicago
2020,12,165,64.81818181818181,Chicago
2020,12,169,75.92,Chicago
2020,12,171,139.26315789473685,Chicago
2020,12,172,173.36363636363637,Chicago
2020,12,192,148.41176470588235,Chicago
2020,12,1,186.4090909090909,Chicago
2020,12,100,200.1818181818182,Chicago
2020,12,1001,26.64516129032258,Chicago
2020,12,103,665.258064516129,Chicago
2020,12,106,328.93548387096774,Chicago
2020,12,108,350.6818181818182,Chicago
2020,12,11,493.48387096774195,Chicago
2020,12,111,997.741935483871,Chicago
2020,12,111A,144.5483870967742,Chicago
2020,12,112,503.35483870967744,Chicago
2020,12,115,902.9032258064516,Chicago
2020,12,119,1594.774193548387,Chicago
2020,12,12,4152.1612903225805,Chicago
2020,12,120,39.59090909090909,Chicago
2020,12,121,57.36363636363637,Chicago
2020,12,124,112.29032258064517,Chicago
2020,12,125,102.5,Chicago
2020,12,126,1306.258064516129,Chicago
2020,12,134,98.18181818181819,Chicago
2020,12,135,168.22727272727272,Chicago
2020,12,136,204.72727272727272,Chicago
2020,12,143,177.83333333333334,Chicago
2020,12,146,3257.6666666666665,Chicago
2020,12,147,3890.1428571428573,Chicago
2020,12,148,342.57142857142856,Chicago
2020,12,15,2450.0,Chicago
2020,12,151,4034.8571428571427,Chicago
2020,12,171,93.42857142857143,Chicago
2020,12,172,252.11111111111111,Chicago
2020,12,18,1372.2,Chicago
2020,12,192,137.0,Chicago
2020,12,2,319.0,Chicago
2020,12,20,5556.0,Chicago
2020,12,201,505.1923076923077,Chicago
2020,12,206,64.5909090909091,Chicago
2020,12,21,3272.7096774193546,Chicago
2020,12,22,5143.8387096774195,Chicago
2020,12,24,703.0,Chicago
2020,12,26,1496.0,Chicago
2020,12,28,1895.1290322580646,Chicago
2020,12,29,2984.3870967741937,Chicago
2020,12,3,5286.645161290323,Chicago
2020,12,30,938.8064516129032,Chicago
2020,12,31,149.0,Chicago
2020,12,34,1534.8333333333333,Chicago
2020,12,35,1021.9,Chicago
2020,12,36,4702.466666666666,Chicago
2020,12,37,117.625,Chicago
2020,12,39,566.0,Chicago
2020,12,4,7821.416666666667,Chicago
2020,12,43,563.3333333333334,Chicago
2020,12,44,925.8461538461538,Chicago
2020,12,47,3857.8387096774195,Chicago
2020,12,48,233.5,Chicago
2020,12,49,5825.354838709677,Chicago
2020,12,49B,1808.1935483870968,Chicago
2020,12,5,165.4516129032258,Chicago
2020,12,50,2349.7419354838707,Chicago
2020,12,51,437.3225806451613,Chicago
2020,12,52,2983.548387096774,Chicago
2020,12,52A,1310.967741935484,Chicago
2020,12,53,6578.870967741936,Chicago
2020,12,53A,2000.032258064516,Chicago
2020,12,54,3954.483870967742,Chicago
2020,12,54A,224.5909090909091,Chicago
2020,12,54B,1119.1612903225807,Chicago
2020,12,55,2856.3225806451615,Chicago
2020,12,55A,55.13636363636363,Chicago
2020,12,55N,154.26923076923077,Chicago
2020,12,56,2496.6129032258063,Chicago
2020,12,57,697.3225806451613,Chicago
2020,12,59,1082.6923076923076,Chicago
2020,12,6,2798.1290322580644,Chicago
2020,12,60,2661.1290322580644,Chicago
2020,12,62,2730.6774193548385,Chicago
2020,12,62H,349.53846153846155,Chicago
2020,12,63,5437.129032258064,Chicago
2020,12,63W,472.38709677419354,Chicago
2020,12,65,1719.8709677419354,Chicago
2020,12,66,5874.709677419355,Chicago
2020,12,67,3444.516129032258,Chicago
2020,12,68,350.61290322580646,Chicago
2020,12,7,1121.8181818181818,Chicago
2020,12,70,2558.3225806451615,Chicago
2020,12,71,3443.0,Chicago
2020,12,72,4637.290322580645,Chicago
2020,12,73,1304.7096774193549,Chicago
2020,12,74,3504.032258064516,Chicago
2020,12,75,2479.2903225806454,Chicago
2020,12,76,3536.1290322580644,Chicago
2020,12,77,5569.8387096774195,Chicago
2020,12,78,1905.1290322580646,Chicago
2020,12,79,9285.967741935483,Chicago
2020,12,8,5021.548387096775,Chicago
2020,12,80,3472.967741935484,Chicago
2020,12,81,4293.548387096775,Chicago
2020,12,81W,519.3225806451613,Chicago
2020,12,82,5331.193548387097,Chicago
2020,12,84,1049.9354838709678,Chicago
2020,12,85,3556.3225806451615,Chicago
2020,12,85A,282.0769230769231,Chicago
2020,12,86,528.0909090909091,Chicago
2020,12,87,3898.1612903225805,Chicago
2020,12,88,391.741935483871,Chicago
2020,12,8A,1124.7096774193549,Chicago
2020,12,9,7333.645161290323,Chicago
2020,12,90,1727.0967741935483,Chicago
2020,12,91,2351.2903225806454,Chicago
2020,12,92,2013.0645161290322,Chicago
2020,12,93,1163.4615384615386,Chicago
2020,12,94,3378.1612903225805,Chicago
2020,12,95,2286.3870967741937,Chicago
2020,12,96,289.77272727272725,Chicago
2020,12,97,1039.4516129032259,Chicago
2020,12,J14,3032.3225806451615,Chicago
2020,12,X49,1681.3636363636363,Chicago
2020,12,X9,2491.590909090909,Chicago
2020,12,X98,16.38095238095238,Chicago
2021,1,2,419.85714285714283,Chicago
2021,1,4,6980.045454545455,Chicago
2021,1,15,2479.4210526315787,Chicago
2021,1,18,1125.75,Chicago
2021,1,20,4683.44,Chicago
2021,1,34,1633.1304347826087,Chicago
2021,1,35,1187.1818181818182,Chicago
2021,1,36,4850.95652173913,Chicago
2021,1,37,156.26666666666668,Chicago
2021,1,39,518.7826086956521,Chicago
2021,1,43,464.8095238095238,Chicago
2021,1,44,855.875,Chicago
2021,1,143,209.1,Chicago
2021,1,146,3112.625,Chicago
2021,1,147,3612.7894736842104,Chicago
2021,1,148,427.6666666666667,Chicago
2021,1,151,3830.8,Chicago
2021,1,152,1939.5483870967741,Chicago
2021,1,155,2292.3548387096776,Chicago
2021,1,156,613.55,Chicago
2021,1,157,1056.85,Chicago
2021,1,165,74.65,Chicago
2021,1,169,64.27272727272727,Chicago
2021,1,171,201.14285714285714,Chicago
2021,1,172,252.23809523809524,Chicago
2021,1,192,171.21428571428572,Chicago
2021,1,1,199.45,Chicago
2021,1,100,193.85,Chicago
2021,1,1001,577.8387096774194,Chicago
2021,1,103,640.1612903225806,Chicago
2021,1,106,298.48387096774195,Chicago
2021,1,108,320.45,Chicago
2021,1,11,472.1290322580645,Chicago
2021,1,111,970.7741935483871,Chicago
2021,1,111A,129.16129032258064,Chicago
2021,1,112,467.741935483871,Chicago
2021,1,115,869.4516129032259,Chicago
2021,1,119,1431.0,Chicago
2021,1,12,3947.935483870968,Chicago
2021,1,120,46.7,Chicago
2021,1,121,67.0,Chicago
2021,1,124,128.1290322580645,Chicago
2021,1,125,113.0,Chicago
2021,1,126,1233.7096774193549,Chicago
2021,1,134,130.0,Chicago
2021,1,135,202.6,Chicago
2021,1,136,220.55,Chicago
2021,1,143,208.4,Chicago
2021,1,146,3476.0,Chicago
2021,1,147,3762.1666666666665,Chicago
2021,1,148,414.0,Chicago
2021,1,15,2315.1666666666665,Chicago
2021,1,151,4344.1875,Chicago
2021,1,171,166.0909090909091,Chicago
2021,1,172,221.1,Chicago
2021,1,18,1036.8181818181818,Chicago
2021,1,192,170.5,Chicago
2021,1,2,406.1666666666667,Chicago
2021,1,20,5451.5,Chicago
2021,1,201,546.44,Chicago
2021,1,206,65.45,Chicago
2021,1,21,2937.2903225806454,Chicago
2021,1,22,5179.322580645161,Chicago
2021,1,24,671.35,Chicago
2021,1,26,1442.7,Chicago
2021,1,28,1699.225806451613,Chicago
2021,1,29,2780.5806451612902,Chicago
2021,1,3,4763.5161290322585,Chicago
2021,1,30,880.8709677419355,Chicago
2021,1,31,152.55,Chicago
2021,1,34,1574.875,Chicago
2021,1,35,1256.5555555555557,Chicago
2021,1,36,4103.25,Chicago
2021,1,37,159.6,Chicago
2021,1,39,482.875,Chicago
2021,1,4,6890.111111111111,Chicago
2021,1,43,427.1,Chicago
2021,1,44,918.1333333333333,Chicago
2021,1,47,3472.2903225806454,Chicago
2021,1,48,248.2,Chicago
2021,1,49,5611.903225806452,Chicago
2021,1,49B,1786.9354838709678,Chicago
2021,1,5,151.51612903225808,Chicago
2021,1,50,2377.3870967741937,Chicago
2021,1,51,407.06451612903226,Chicago
2021,1,52,2798.2903225806454,Chicago
2021,1,52A,1208.1290322580646,Chicago
2021,1,53,6354.5161290322585,Chicago
2021,1,53A,1821.6129032258063,Chicago
2021,1,54,3754.451612903226,Chicago
2021,1,54A,236.5,Chicago
2021,1,54B,1011.6774193548387,Chicago
2021,1,55,2747.1290322580644,Chicago
2021,1,55A,62.55,Chicago
2021,1,55N,152.32,Chicago
2021,1,56,2416.3225806451615,Chicago
2021,1,57,634.0645161290323,Chicago
2021,1,59,1026.88,Chicago
2021,1,6,2660.2903225806454,Chicago
2021,1,60,2555.935483870968,Chicago
2021,1,62,2643.2258064516127,Chicago
2021,1,62H,356.08,Chicago
2021,1,63,5125.193548387097,Chicago
2021,1,63W,444.16129032258067,Chicago
2021,1,65,1645.1612903225807,Chicago
2021,1,66,5897.129032258064,Chicago
2021,1,67,3211.7096774193546,Chicago
2021,1,68,345.2903225806452,Chicago
2021,1,7,1142.8,Chicago
2021,1,70,2423.7419354838707,Chicago
2021,1,71,3385.483870967742,Chicago
2021,1,72,4452.5161290322585,Chicago
2021,1,73,1291.1612903225807,Chicago
2021,1,74,3437.2258064516127,Chicago
2021,1,75,2375.3870967741937,Chicago
2021,1,76,3481.032258064516,Chicago
2021,1,77,5473.451612903225,Chicago
2021,1,78,1842.5806451612902,Chicago
2021,1,79,8715.129032258064,Chicago
2021,1,8,4947.032258064516,Chicago
2021,1,80,3383.2258064516127,Chicago
2021,1,81,4099.096774193548,Chicago
2021,1,81W,512.8064516129032,Chicago
2021,1,82,5118.322580645161,Chicago
2021,1,84,979.9677419354839,Chicago
2021,1,85,3326.1612903225805,Chicago
2021,1,85A,238.52,Chicago
2021,1,86,524.2,Chicago
2021,1,87,3588.8709677419356,Chicago
2021,1,88,371.03225806451616,Chicago
2021,1,8A,1044.0967741935483,Chicago
2021,1,9,7206.806451612903,Chicago
2021,1,90,1618.3548387096773,Chicago
2021,1,91,2008.4193548387098,Chicago
2021,1,92,1936.0645161290322,Chicago
2021,1,93,1133.4,Chicago
2021,1,94,3182.0,Chicago
2021,1,95,2008.225806451613,Chicago
2021,1,96,298.6,Chicago
2021,1,97,961.6774193548387,Chicago
2021,1,J14,2791.0,Chicago
2021,1,X49,1690.5,Chicago
2021,1,X9,2524.5,Chicago
2021,1,X98,15.285714285714286,Chicago
2021,2,2,480.29411764705884,Chicago
2021,2,4,6827.1,Chicago
2021,2,15,2381.2105263157896,Chicago
2021,2,18,1250.8,Chicago
2021,2,20,4899.409090909091,Chicago
2021,2,34,1472.5333333333333,Chicago
2021,2,35,1318.157894736842,Chicago
2021,2,36,5027.894736842105,Chicago
2021,2,37,177.33333333333334,Chicago
2021,2,39,533.4090909090909,Chicago
2021,2,43,490.75,Chicago
2021,2,44,874.8666666666667,Chicago
2021,2,143,269.5625,Chicago
2021,2,146,3694.6,Chicago
2021,2,147,3839.8947368421054,Chicago
2021,2,148,462.6923076923077,Chicago
2021,2,151,4597.521739130435,Chicago
2021,2,152,2280.464285714286,Chicago
2021,2,155,2417.964285714286,Chicago
2021,2,156,712.75,Chicago
2021,2,157,1252.2,Chicago
2021,2,165,81.25,Chicago
2021,2,169,64.85,Chicago
2021,2,171,255.23529411764707,Chicago
2021,2,172,331.6190476190476,Chicago
2021,2,192,182.9375,Chicago
2021,2,1,224.15,Chicago
2021,2,100,187.45,Chicago
2021,2,1001,45.17857142857143,Chicago
2021,2,103,594.1785714285714,Chicago
2021,2,106,396.2142857142857,Chicago
2021,2,108,298.55,Chicago
2021,2,11,505.64285714285717,Chicago
2021,2,111,916.5357142857143,Chicago
2021,2,111A,116.53571428571429,Chicago
2021,2,112,469.5,Chicago
2021,2,115,834.1428571428571,Chicago
2021,2,119,1347.7857142857142,Chicago
2021,2,12,4181.035714285715,Chicago
2021,2,120,52.45,Chicago
2021,2,121,76.8,Chicago
2021,2,124,139.39285714285714,Chicago
2021,2,125,124.65,Chicago
2021,2,126,1288.25,Chicago
2021,2,134,153.15,Chicago
2021,2,135,245.35,Chicago
2021,2,136,245.15,Chicago
2021,2,143,226.75,Chicago
2021,2,146,3495.75,Chicago
2021,2,147,3939.6666666666665,Chicago
2021,2,148,456.2857142857143,Chicago
2021,2,15,2534.8888888888887,Chicago
2021,2,151,4066.8,Chicago
2021,2,171,247.14285714285714,Chicago
2021,2,172,399.0,Chicago
2021,2,18,1261.6666666666667,Chicago
2021,2,192,189.5,Chicago
2021,2,2,538.3333333333334,Chicago
2021,2,20,5012.166666666667,Chicago
2021,2,201,668.0416666666666,Chicago
2021,2,206,67.6,Chicago
2021,2,21,2923.8928571428573,Chicago
2021,2,22,5956.285714285715,Chicago
2021,2,24,660.8,Chicago
2021,2,26,1419.1,Chicago
2021,2,28,1661.5,Chicago
2021,2,29,2676.0,Chicago
2021,2,3,4952.642857142857,Chicago
2021,2,30,849.8928571428571,Chicago
2021,2,31,179.8,Chicago
2021,2,34,1526.1538461538462,Chicago
2021,2,35,1250.2222222222222,Chicago
2021,2,36,5257.0,Chicago
2021,2,37,194.6,Chicago
2021,2,39,433.3333333333333,Chicago
2021,2,4,7502.25,Chicago
2021,2,43,370.0,Chicago
2021,2,44,918.5384615384615,Chicago
2021,2,47,3636.3214285714284,Chicago
2021,2,48,258.35,Chicago
2021,2,49,5820.928571428572,Chicago
2021,2,49B,1870.5,Chicago
2021,2,5,159.85714285714286,Chicago
2021,2,50,2902.75,Chicago
2021,2,51,450.92857142857144,Chicago
2021,2,52,2858.75,Chicago
2021,2,52A,1249.6785714285713,Chicago
2021,2,53,6531.785714285715,Chicago
2021,2,53A,1888.607142857143,Chicago
2021,2,54,3755.0,Chicago
2021,2,54A,225.9,Chicago
2021,2,54B,972.3928571428571,Chicago
2021,2,55,2917.1071428571427,Chicago
2021,2,55A,68.15,Chicago
2021,2,55N,146.45833333333334,Chicago
2021,2,56,2622.714285714286,Chicago
2021,2,57,660.1071428571429,Chicago
2021,2,59,1047.125,Chicago
2021,2,6,2690.785714285714,Chicago
2021,2,60,2821.5714285714284,Chicago
2021,2,62,2803.25,Chicago
2021,2,62H,351.875,Chicago
2021,2,63,5009.678571428572,Chicago
2021,2,63W,454.60714285714283,Chicago
2021,2,65,1797.607142857143,Chicago
2021,2,66,6594.642857142857,Chicago
2021,2,67,3285.464285714286,Chicago
2021,2,68,316.85714285714283,Chicago
2021,2,7,1191.3,Chicago
2021,2,70,2679.535714285714,Chicago
2021,2,71,3248.6071428571427,Chicago
2021,2,72,4749.5,Chicago
2021,2,73,1452.607142857143,Chicago
2021,2,74,3810.4285714285716,Chicago
2021,2,75,2413.214285714286,Chicago
2021,2,76,3602.5,Chicago
2021,2,77,6016.857142857143,Chicago
2021,2,78,1976.857142857143,Chicago
2021,2,79,8896.535714285714,Chicago
2021,2,8,5543.892857142857,Chicago
2021,2,80,3619.8928571428573,Chicago
2021,2,81,4535.214285714285,Chicago
2021,2,81W,558.9285714285714,Chicago
2021,2,82,5415.75,Chicago
2021,2,84,1050.7142857142858,Chicago
2021,2,85,3470.75,Chicago
2021,2,85A,231.91666666666666,Chicago
2021,2,86,495.4,Chicago
2021,2,87,3614.785714285714,Chicago
2021,2,88,402.60714285714283,Chicago
2021,2,8A,927.6428571428571,Chicago
2021,2,9,7547.571428571428,Chicago
2021,2,90,1602.2142857142858,Chicago
2021,2,91,2087.6071428571427,Chicago
2021,2,92,2171.8571428571427,Chicago
2021,2,93,1220.5416666666667,Chicago
2021,2,94,3490.75,Chicago
2021,2,95,1878.9642857142858,Chicago
2021,2,96,310.55,Chicago
2021,2,97,1006.9285714285714,Chicago
2021,2,J14,2765.8214285714284,Chicago
2021,2,X49,1773.4,Chicago
2021,2,X9,2680.75,Chicago
2021,2,X98,11.947368421052632,Chicago
2021,3,2,568.0,Chicago
2021,3,4,8169.368421052632,Chicago
2021,3,15,2725.125,Chicago
2021,3,18,1354.857142857143,Chicago
2021,3,20,6136.555555555556,Chicago
2021,3,34,1612.1904761904761,Chicago
2021,3,35,1481.6666666666667,Chicago
2021,3,36,6000.130434782609,Chicago
2021,3,37,203.27777777777777,Chicago
2021,3,39,590.6470588235294,Chicago
2021,3,43,570.0,Chicago
2021,3,44,1078.409090909091,Chicago
2021,3,143,252.0,Chicago
2021,3,146,4363.722222222223,Chicago
2021,3,147,4738.7,Chicago
2021,3,148,508.1578947368421,Chicago
2021,3,151,5189.210526315789,Chicago
2021,3,152,2688.483870967742,Chicago
2021,3,155,2773.6129032258063,Chicago
2021,3,156,793.304347826087,Chicago
2021,3,157,1359.6521739130435,Chicago
2021,3,165,85.91304347826087,Chicago
2021,3,169,98.08333333333333,Chicago
2021,3,171,214.71428571428572,Chicago
2021,3,172,301.60869565217394,Chicago
2021,3,192,192.4375,Chicago
2021,3,1,234.65217391304347,Chicago
2021,3,100,221.1304347826087,Chicago
2021,3,1001,105.03225806451613,Chicago
2021,3,103,709.4516129032259,Chicago
2021,3,106,377.93548387096774,Chicago
2021,3,108,325.17391304347825,Chicago
2021,3,11,588.483870967742,Chicago
2021,3,111,1135.774193548387,Chicago
2021,3,111A,148.09677419354838,Chicago
2021,3,112,567.3548387096774,Chicago
2021,3,115,983.6129032258065,Chicago
2021,3,119,1565.1290322580646,Chicago
2021,3,12,4798.064516129032,Chicago
2021,3,120,51.0,Chicago
2021,3,121,76.17391304347827,Chicago
2021,3,124,168.06451612903226,Chicago
2021,3,125,143.43478260869566,Chicago
2021,3,126,1535.0967741935483,Chicago
2021,3,134,170.52173913043478,Chicago
2021,3,135,274.04347826086956,Chicago
2021,3,136,282.8695652173913,Chicago
2021,3,143,264.9166666666667,Chicago
2021,3,146,4611.923076923077,Chicago
2021,3,147,4444.909090909091,Chicago
2021,3,148,503.25,Chicago
